InvoiceNo,StockCode,Quantity,UnitPrice
536529,22947,2,16.95
536529,21743,6,2.95
536529,22187,4,4.25
536529,22164,6,2.95
536529,72598,12,0.85
536529,21258,1,12.75
536529,22627,2,8.5
536529,22487,2,9.95
536530,22360,2,2.95
536530,22364,1,2.95
536530,21657,1,6.95
536530,22699,4,2.95
536530,21071,24,1.25
536530,22941,1,8.5
536530,22120,1,9.95
536530,22423,1,12.75
536530,21038,1,2.95
536530,21625,1,6.95
536530,22783,1,19.95
536530,22097,1,1.25
536530,82552,1,1.45
536530,21179,1,1.25
536530,22185,4,1.65
536530,21662,1,5.95
536530,85104,8,2.95
536530,21654,6,1.45
536530,21658,1,3.95
536530,21664,2,3.75
536530,22943,2,4.95
536530,22411,6,1.95
536531,21519,24,0.42
536531,22819,24,0.42
536531,21506,24,0.42
536531,22704,25,0.42
536531,21498,25,0.42
536531,15056N,12,5.95
536531,15056BL,12,5.95
536531,20679,12,5.95
536531,22049,25,0.42
536531,21497,25,0.42
536531,21333,12,2.95
536531,22727,9,3.75
536531,22726,9,3.75
536531,22730,9,3.75
536531,22086,80,2.55
536531,22910,40,2.55
536531,22194,2,8.5
536531,22192,4,8.5
536531,22193,4,8.5
536531,22191,4,8.5
536531,22688,4,7.95
536531,22768,6,9.95
536532,84692,50,0.42
536532,22444,96,1.06
536532,22899,8,2.1
536532,21156,8,1.95
536532,22556,24,1.65
536532,22555,36,1.65
536532,22554,24,1.65
536532,22553,24,1.65
536532,22551,24,1.65
536532,22547,24,0.42
536532,22544,24,0.42
536532,22543,24,0.42
536532,22540,24,0.42
536532,22539,24,0.42
536532,22534,24,0.42
536532,22530,24,0.42
536532,22531,24,0.42
536532,22561,24,1.65
536532,22489,24,0.42
536532,22814,12,0.42
536532,21520,12,0.42
536532,21506,12,0.42
536532,22716,12,0.42
536532,22866,12,2.1
536532,22632,12,2.1
536532,22865,12,2.1
536532,22114,8,3.95
536532,21982,48,0.29
536532,21981,48,0.29
536532,21967,48,0.29
536532,22092,12,1.25
536532,21983,48,0.29
536532,22615,48,0.29
536532,21980,48,0.29
536532,22614,48,0.29
536532,22095,12,1.25
536532,22094,12,1.25
536532,21984,48,0.29
536532,22557,36,1.65
536532,21786,24,0.42
536532,21080,36,0.85
536532,22963,12,0.85
536532,22962,12,0.85
536532,22961,24,1.45
536532,84375,24,2.1
536532,22966,24,1.25
536532,21874,24,1.25
536532,21873,24,1.25
536532,21870,24,1.25
536532,22956,12,2.1
536532,84050,72,1.25
536532,84991,24,0.55
536532,84992,24,0.55
536532,21213,24,0.55
536532,21977,24,0.55
536532,21212,24,0.55
536532,22198,48,1.65
536532,22197,72,0.85
536532,22315,12,1.25
536532,22667,12,2.95
536532,22666,12,2.95
536532,22665,12,2.95
536532,22558,24,1.49
536532,22567,24,1.25
536532,85150,12,2.55
536532,21166,12,1.95
536532,85152,24,2.1
536532,82600,24,2.1
536532,21733,6,2.95
536532,20685,2,7.95
536532,22842,6,6.75
536532,22494,24,1.25
536532,21260,12,3.25
536533,20754,6,2.1
536533,22740,48,0.85
536533,22825,2,7.95
536533,22680,20,1.25
536533,22797,3,16.95
536533,21843,1,10.95
536534,22866,12,2.1
536534,22834,12,2.1
536534,22865,12,2.1
536534,22867,12,2.1
536534,22112,3,4.95
536535,22943,3,4.95
536535,22118,3,4.95
536535,22121,3,5.95
536535,22119,3,6.95
536535,21485,3,4.95
536535,22219,12,0.85
536535,21523,2,7.95
536535,48194,2,7.95
536535,20685,2,7.95
536535,21156,8,1.95
536535,22418,24,0.85
536535,22311,6,2.95
536536,21485,3,4.95
536536,84879,80,1.69
536536,72817,12,1.25
536537,22277,36,2.1
536537,22333,8,1.65
536537,20867,36,1.25
536537,21688,12,2.95
536537,21694,12,2.95
536537,22183,6,6.75
536537,22423,2,12.75
536537,22798,8,2.95
536537,22800,8,3.75
536537,22801,8,3.75
536537,22781,2,7.65
536538,21466,1,3.75
536538,21467,1,3.75
536538,21471,1,3.75
536538,21469,1,3.75
536538,21523,1,7.95
536538,48129,1,7.95
536538,21524,1,7.95
536538,22791,12,1.25
536538,84949,6,1.65
536538,22086,5,2.95
536538,22910,5,2.95
536538,22457,2,2.95
536538,21690,4,3.75
536538,22752,2,8.5
536538,37343,6,1.65
536538,22088,1,2.95
536538,22195,5,1.65
536538,22470,2,2.95
536538,22469,8,1.65
536538,22173,2,2.95
536538,22584,2,2.55
536538,22583,2,2.55
536538,21143,3,1.95
536538,84944,2,4.25
536538,22601,10,0.85
536538,22603,10,0.85
536538,22600,10,0.85
536538,22574,10,0.85
536538,22573,10,0.85
536538,85199L,10,0.65
536538,85199S,10,0.42
536539,22969,12,1.45
536539,72741,18,1.45
536539,37495,4,3.75
536539,22807,6,2.95
536539,22171,2,8.5
536539,82486,2,7.95
536539,22173,8,2.95
536539,85067,1,18.95
536539,48184,2,7.95
536539,48138,2,7.95
536539,48129,2,7.95
536539,21625,3,6.95
536539,22326,6,2.95
536539,22423,2,12.75
536539,21743,6,2.95
536539,22557,12,1.65
536539,22554,12,1.65
536539,85019A,4,4.25
536539,85019C,3,4.25
536539,20902,2,6.35
536539,21429,8,1.65
536539,22867,12,2.1
536539,22632,12,2.1
536539,84030E,4,4.25
536539,22114,4,3.95
536539,21481,6,2.95
536539,22379,5,2.1
536540,22968,4,9.95
536540,85071A,6,2.95
536540,85071C,6,2.55
536540,22355,50,0.85
536540,21579,6,2.25
536540,21576,6,2.25
536540,22147,12,1.45
536540,22150,12,1.95
536540,22492,36,0.65
536540,22493,24,1.65
536540,21833,12,1.69
536540,85135B,2,7.95
536540,85136A,2,7.95
536540,85136C,2,7.95
536540,21055,4,8.95
536540,21056,4,8.95
536540,21889,24,1.25
536540,21891,12,1.25
536540,22622,6,9.95
536540,C2,1,50.0
536541,21915,12,1.25
536542,22382,10,1.65
536542,20727,10,1.65
536542,22383,20,1.65
536542,22386,30,1.95
536542,85099B,40,1.95
536542,22379,20,2.1
536542,20712,20,1.95
536542,85099F,30,1.95
536542,85099C,20,1.95
536542,21930,20,1.95
536542,21928,20,1.95
536542,22411,30,1.95
536542,21931,40,1.95
536542,20711,20,1.95
536542,20713,30,1.95
536542,85123A,32,2.95
C536543,22632,-1,2.1
C536543,22355,-2,0.85
536544,21773,1,2.51
536544,21774,2,2.51
536544,21786,4,0.85
536544,21787,2,1.66
536544,21790,9,1.66
536544,21791,2,2.51
536544,21801,10,0.43
536544,21802,9,0.43
536544,21803,11,0.43
536544,21809,1,2.51
536544,21810,3,2.51
536544,21811,1,2.51
536544,21821,1,7.62
536544,21822,1,4.21
536544,21823,2,2.98
536544,21844,2,5.91
536544,21851,1,4.21
536544,21870,1,3.36
536544,21871,5,3.36
536544,21874,1,3.36
536544,21879,1,1.66
536544,21884,1,1.66
536544,21888,1,7.62
536544,21889,2,2.51
536544,21892,3,2.51
536544,21894,1,2.51
536544,21911,1,3.36
536544,21912,3,7.62
536544,21913,1,7.62
536544,21914,3,2.51
536544,21915,2,2.51
536544,21922,2,16.98
536544,21928,1,4.21
536544,21935,1,3.36
536544,21942,2,1.66
536544,21944,1,1.66
536544,21949,1,2.51
536544,21975,1,1.28
536544,21977,1,1.28
536544,21982,1,0.85
536544,21990,2,2.51
536544,21991,1,2.51
536544,21992,6,2.51
536544,21993,4,2.51
536544,22037,1,0.85
536544,22043,1,0.43
536544,22064,1,3.36
536544,22065,1,3.36
536544,22067,1,3.36
536544,22068,1,3.36
536544,22069,1,3.36
536544,22071,1,7.62
536544,22075,1,3.36
536544,22076,1,3.36
536544,22077,3,3.36
536544,22080,1,3.36
536544,22081,1,3.36
536544,22082,1,3.36
536544,22083,4,5.91
536544,22086,33,5.91
536544,22087,2,5.91
536544,22090,1,5.91
536544,22095,2,2.51
536544,22100,1,2.51
536544,22107,1,7.62
536544,22110,2,7.62
536544,22111,2,11.02
536544,22112,2,11.02
536544,22114,3,8.47
536544,22115,2,5.91
536544,22130,2,8.47
536544,22134,1,0.85
536544,22135,5,0.85
536544,22141,4,4.21
536544,22144,4,4.21
536544,22149,1,4.21
536544,22153,1,0.85
536544,22154,1,0.85
536544,22155,3,0.85
536544,22156,3,1.66
536544,22161,10,0.81
536544,22162,2,3.36
536544,22169,1,16.98
536544,22174,2,3.36
536544,22178,13,2.51
536544,22182,1,4.21
536544,22185,1,3.36
536544,22189,1,8.47
536544,22190,3,2.51
536544,22195,1,3.36
536544,22196,2,1.66
536544,22197,2,1.66
536544,22198,4,3.36
536544,22203,1,7.62
536544,22207,1,8.47
536544,22219,3,1.66
536544,22224,1,5.91
536544,22265,2,1.28
536544,22276,1,5.91
536544,22294,4,2.51
536544,22296,1,3.36
536544,22297,1,2.51
536544,22299,1,2.51
536544,22300,1,5.06
536544,22301,2,5.06
536544,22309,1,5.06
536544,22310,9,3.36
536544,22314,1,5.91
536544,22318,1,5.91
536544,22335,4,1.28
536544,22336,4,1.28
536544,22345,1,1.66
536544,22348,3,1.66
536544,22355,3,1.66
536544,22356,9,1.66
536544,22357,1,8.47
536544,22359,2,5.91
536544,22360,2,5.91
536544,22361,2,5.91
536544,22367,1,4.21
536544,22371,1,8.47
536544,22375,2,8.47
536544,22376,1,8.47
536544,22378,2,4.21
536544,22379,2,4.21
536544,22380,1,4.21
536544,22383,1,4.21
536544,22384,2,4.21
536544,22394,1,5.06
536544,22396,1,2.51
536544,22418,1,1.66
536544,22419,4,0.85
536544,22422,2,1.28
536544,22423,40,12.72
536544,22430,1,10.17
536544,22432,1,4.21
536544,22437,1,1.66
536544,22444,1,2.51
536544,22451,2,6.77
536544,22457,6,5.91
536544,22469,8,3.36
536544,22470,1,5.91
536544,22471,1,11.02
536544,22476,1,11.02
536544,22477,2,2.51
536544,22478,1,2.51
536544,22479,1,2.51
536544,22487,1,20.38
536544,22489,1,0.85
536544,22494,2,2.51
536544,22497,2,8.47
536544,22515,1,4.21
536544,22517,1,4.21
536544,22519,1,4.21
536544,22530,5,0.85
536544,22531,8,0.85
536544,22539,4,0.85
536544,22540,1,0.85
536544,22545,1,0.85
536544,22548,1,2.51
536544,22549,1,3.36
536544,22550,2,7.62
536544,22553,1,3.36
536544,22555,1,3.36
536544,22558,4,2.51
536544,22560,1,2.51
536544,22569,1,7.62
536544,22571,1,1.66
536544,22573,5,1.66
536544,22574,1,1.66
536544,22580,1,11.87
536544,22582,1,5.06
536544,22583,1,5.06
536544,22588,3,5.06
536544,22589,1,5.06
536544,22595,1,1.66
536544,22600,1,1.66
536544,22601,2,1.66
536544,22603,4,1.66
536544,22605,1,25.49
536544,22614,1,0.85
536544,22616,3,0.85
536544,22620,7,2.51
536544,22625,2,16.98
536544,22629,1,4.21
536544,22632,1,4.21
536544,22635,1,20.38
536544,22639,1,5.06
536544,22644,1,3.36
536544,22645,1,3.36
536544,22646,1,3.36
536544,22651,3,1.66
536544,22654,1,11.87
536544,22662,2,4.21
536544,22664,4,4.21
536544,22665,1,5.91
536544,22666,2,5.91
536544,22669,1,5.91
536544,22675,2,2.51
536544,22694,4,4.21
536544,22695,2,3.36
536544,22697,6,5.91
536544,22699,2,5.91
536544,22719,1,2.51
536544,22727,2,7.62
536544,22728,1,7.62
536544,22729,2,7.62
536544,22730,1,7.62
536544,22734,3,5.06
536544,22737,1,3.36
536544,22738,3,3.36
536544,22739,1,3.36
536544,22740,13,1.66
536544,22741,8,1.66
536544,22744,1,5.91
536544,22745,1,4.21
536544,22748,1,4.21
536544,22755,3,1.66
536544,22757,3,2.51
536544,22758,2,2.51
536544,22759,3,3.36
536544,22760,1,25.49
536544,22769,1,51.02
536544,22791,3,2.51
536544,22792,2,1.66
536544,22798,2,5.91
536544,22812,2,4.21
536544,22813,1,4.21
536544,22816,4,0.85
536544,22818,6,0.85
536544,22822,1,12.72
536544,22835,4,9.32
536544,22837,1,9.32
536544,22844,1,16.98
536544,22847,1,34.0
536544,22862,1,8.47
536544,22865,1,4.21
536544,22866,4,4.21
536544,22867,4,4.21
536544,22876,1,4.21
536544,22899,2,4.21
536544,22900,1,5.91
536544,22906,2,3.36
536544,22909,3,1.66
536544,22910,4,5.91
536544,22916,1,1.66
536544,22917,1,1.66
536544,22918,1,1.66
536544,22919,1,1.66
536544,22920,1,1.66
536544,22921,1,1.66
536544,22928,1,11.87
536544,22940,2,8.47
536544,22945,1,11.02
536544,22948,2,6.77
536544,22949,1,2.98
536544,22951,2,1.28
536544,22952,1,1.28
536544,22956,1,4.21
536544,22960,7,8.47
536544,22961,9,3.36
536544,22962,4,1.66
536544,22963,1,1.66
536544,22966,3,2.51
536544,22969,1,3.36
536544,22972,1,3.36
536544,22974,3,3.36
536544,22975,2,2.51
536544,22976,1,2.51
536544,22988,3,2.51
536544,35095A,2,0.84
536544,35095B,1,0.84
536544,35471D,1,2.51
536544,35598D,1,2.51
536544,35599D,1,5.91
536544,35610A,1,2.51
536544,35818P,1,3.36
536544,35957,2,1.66
536544,35961,1,1.66
536544,35971,1,2.51
536544,37370,1,16.13
536544,37449,1,21.23
536544,37476,1,18.68
536544,47559B,2,2.51
536544,47580,1,5.06
536544,47591B,2,1.66
536544,47591D,1,4.21
536544,47593B,2,0.85
536544,48188,1,14.43
536544,70007,5,3.36
536544,71053,1,8.47
536544,71459,8,1.69
536544,72586,1,0.85
536544,72799E,2,3.36
536544,72799F,2,3.36
536544,72807A,1,8.47
536544,72807B,1,8.47
536544,72807C,1,8.47
536544,72816,1,2.51
536544,72817,2,1.66
536544,79030D,1,12.72
536544,79030G,1,12.72
536544,79321,1,10.17
536544,82551,1,2.51
536544,82578,1,1.28
536544,82580,1,1.28
536544,82583,1,4.21
536544,82613B,1,2.51
536544,82613C,1,2.51
536544,82613D,1,2.51
536544,84029E,1,7.62
536544,84029G,1,7.62
536544,84031A,4,4.21
536544,84031B,1,4.21
536544,84032A,8,3.36
536544,84032B,4,3.36
536544,84050,3,4.21
536544,84086C,1,4.21
536544,84279P,1,8.47
536544,84347,4,5.06
536544,84992,1,1.28
536544,85014B,2,12.72
536544,85015,1,2.51
536544,85016,2,2.51
536544,85017A,1,0.85
536544,85017B,1,0.85
536544,85032D,2,1.66
536544,85039A,3,1.66
536544,85048,1,16.98
536544,85049E,3,2.51
536544,85049G,1,2.51
536544,85049H,1,2.51
536544,85064,1,11.02
536544,85099B,1,4.21
536544,85114B,11,3.36
536544,85116,3,1.66
536544,85123A,4,5.91
536544,85127,2,10.17
536544,85129D,1,2.51
536544,85131B,2,0.85
536544,85132A,2,8.47
536544,85135B,1,8.47
536544,85135C,1,8.47
536544,85152,1,4.21
536544,85176,5,1.66
536544,85177,1,1.66
536544,85178,1,2.51
536544,85186A,1,0.85
536544,85199S,10,0.85
536544,85231B,2,1.66
536544,85232B,1,4.95
536544,90003C,1,3.81
536544,90018A,1,4.24
536544,90022,1,3.81
536544,90071,1,1.26
536544,90099,1,5.06
536544,90116,1,2.51
536544,90120C,1,4.24
536544,90129A,2,1.66
536544,90129B,1,1.66
536544,90161A,1,5.09
536544,90190C,1,2.96
536544,90194,1,4.24
536544,90200A,1,4.24
536544,90200C,1,4.24
536544,90209B,1,2.11
536544,90214D,1,0.85
536544,90214G,1,0.85
536544,90214H,1,0.85
536544,90214J,1,0.85
536544,90214R,1,0.85
536544,DOT,1,569.77
536544,84375,4,4.21
536544,84378,1,2.51
536544,84380,5,2.51
536544,84534B,2,1.66
536544,84535B,1,1.49
536544,84536A,3,0.85
536544,84536B,3,0.85
536544,84580,1,4.21
536544,84581,1,4.21
536544,84598,2,0.43
536544,84625A,1,5.91
536544,84692,1,0.85
536544,84832,3,1.66
536544,84912B,2,3.36
536544,84913A,1,3.36
536544,84913B,3,3.36
536544,84923,1,4.21
536544,84946,30,2.51
536544,84949,1,3.36
536544,84988,1,2.98
536544,84991,3,1.28
536544,20856,6,1.65
536544,20854,6,1.65
536544,22633,3,2.1
536544,22866,3,2.1
536544,21218,2,3.75
536544,22968,1,9.95
536544,22862,2,4.25
536544,22845,2,6.35
536544,22844,2,8.5
536544,11001,3,3.36
536544,16236,1,0.43
536544,16237,4,0.43
536544,16238,1,0.43
536544,17003,3,0.43
536544,17011F,1,4.21
536544,17012A,3,2.51
536544,17012B,2,2.51
536544,17012C,1,2.51
536544,17012D,1,2.51
536544,17012E,1,2.51
536544,17012F,1,2.51
536544,17129F,2,1.66
536544,18098C,2,5.91
536544,20622,1,4.21
536544,20658,1,2.51
536544,20662,1,2.51
536544,20668,2,0.43
536544,20669,1,2.51
536544,20676,1,2.51
536544,20684,1,6.77
536544,20685,1,14.43
536544,20719,2,1.66
536544,20724,3,1.66
536544,20725,4,4.21
536544,20733,1,0.85
536544,20735,1,0.85
536544,20770,4,2.51
536544,20772,1,5.06
536544,20835,1,11.02
536544,20839,1,9.32
536544,20840,1,9.32
536544,20867,1,2.51
536544,20902,1,12.72
536544,20914,3,5.91
536544,20956,1,2.51
536544,20961,2,2.51
536544,20963,1,2.51
536544,20966,4,2.51
536544,20969,2,7.62
536544,20971,1,2.51
536544,20972,2,2.51
536544,20973,1,1.28
536544,20975,1,1.28
536544,20981,1,1.66
536544,20992,1,1.66
536544,20996,1,0.84
536544,21000,1,3.36
536544,21012,2,2.51
536544,21035,3,5.91
536544,21041,2,5.91
536544,21068,1,2.51
536544,21069,1,2.51
536544,21070,1,2.51
536544,21071,1,2.51
536544,21080,1,1.66
536544,21098,23,2.51
536544,21107,1,5.91
536544,21108,3,5.06
536544,21115,1,14.43
536544,21116,1,8.47
536544,21121,7,2.51
536544,21147,2,2.51
536544,21154,1,2.51
536544,21158,2,3.36
536544,21165,1,4.21
536544,21166,2,4.21
536544,21169,1,4.21
536544,21174,1,4.21
536544,21175,2,4.21
536544,21189,4,3.36
536544,21191,6,4.21
536544,21195,5,4.21
536544,21207,2,3.36
536544,21210,1,2.98
536544,21212,8,1.28
536544,21213,2,1.28
536544,21216,1,11.02
536544,21217,1,21.23
536544,21218,1,8.47
536544,21231,4,2.51
536544,21232,4,2.51
536544,21238,4,1.66
536544,21249,1,5.91
536544,21258,1,25.49
536544,21262,2,7.62
536544,21313,2,1.66
536544,21314,12,4.21
536544,21327,1,3.36
536544,21328,2,3.36
536544,21349,1,13.57
536544,21352,2,5.91
536544,21354,1,2.51
536544,21365,1,5.91
536544,21366,1,8.47
536544,21369,1,7.62
536544,21372,1,5.91
536544,21385,2,1.66
536544,21407,2,8.47
536544,21408,1,8.47
536544,21429,5,3.36
536544,21479,5,7.62
536544,21484,4,7.62
536544,21486,1,4.21
536544,21488,1,8.47
536544,21507,1,0.85
536544,21523,1,14.43
536544,21559,1,5.06
536544,21563,2,5.91
536544,21564,2,5.91
536544,21577,2,5.06
536544,21634,1,2.51
536544,21641,1,1.66
536544,21658,1,8.47
536544,21662,2,11.87
536544,21679,3,1.66
536544,21703,1,0.85
536544,21704,1,1.66
536544,21706,2,10.17
536544,21716,1,5.06
536544,21721,1,1.66
536544,21722,1,1.66
536544,21731,5,3.36
536544,21742,1,12.72
536544,21758,1,12.72
536545,21134,1,0.0
536546,22145,1,0.0
536547,37509,1,0.0
C536548,22244,-4,1.95
C536548,22242,-5,1.65
C536548,20914,-1,2.95
C536548,22892,-7,1.25
C536548,22654,-1,5.95
C536548,22767,-2,9.95
C536548,22333,-1,1.65
C536548,22245,-2,0.85
C536548,22077,-6,1.65
C536548,22631,-1,1.95
C536548,22168,-2,8.5
C536548,21218,-3,3.75
C536548,20957,-1,1.45
C536548,22580,-4,5.95
536549,85226A,1,0.0
536550,85044,1,0.0
536551,84970L,1,0.95
536551,84970S,2,0.85
536551,22466,6,1.95
536551,22625,1,8.5
536551,20914,3,2.95
536551,22835,2,4.65
536551,22837,2,4.65
536551,22900,1,2.95
536551,22174,3,1.65
536551,22112,1,4.95
536551,22895,1,2.95
536551,21592,2,1.25
536551,79144B,2,0.42
536551,22551,1,1.65
536551,22310,2,1.65
536551,22557,1,1.65
536551,22555,1,1.65
536551,22480,2,1.25
536551,22482,2,1.25
536551,22481,2,1.25
536551,22663,4,1.95
536551,22659,1,1.95
536551,84949,6,1.65
536551,21326,12,0.65
536551,22713,12,0.42
536551,22310,4,1.65
536551,22111,1,4.95
536551,21592,1,1.25
536551,22629,1,1.95
536551,21916,3,0.42
536551,21917,1,0.42
536552,20950,1,0.0
536553,37461,3,0.0
536554,84670,23,0.0
536555,20697,1,2.55
536555,22716,1,0.42
536556,22599,12,0.85
536556,22597,12,0.85
536556,22336,24,0.65
536556,21922,2,7.95
536556,35961,12,0.85
536556,21843,1,10.95
536556,20749,2,7.95
536556,22694,6,2.1
536557,21495,25,0.42
536557,46000R,2,1.45
536557,46000S,1,1.45
536557,22731,1,1.25
536557,21258,1,12.75
536557,21041,1,2.95
536557,84920,1,3.75
536557,22173,1,2.95
536557,22953,1,1.25
536557,84508A,1,2.55
536557,22471,1,4.95
536557,21935,4,1.65
536557,21670,6,1.25
536557,20668,24,0.12
536557,21672,1,1.25
536557,22553,1,1.65
536557,22041,4,2.55
536557,20972,2,1.25
536557,22568,1,3.75
536557,22570,1,3.75
536557,22730,1,3.75
536557,20749,1,7.95
536557,22785,1,6.75
536557,22786,2,5.95
536557,85064,2,5.45
536557,22212,1,2.1
536557,21486,2,3.75
536557,22114,2,3.95
536557,21485,1,4.95
536557,84029E,1,3.75
536557,22678,3,1.25
536557,22686,1,1.25
536557,22468,1,6.75
536557,85232B,1,4.95
536557,21479,5,3.75
536557,84029G,2,3.75
536557,22837,5,4.65
536557,22112,2,4.95
536557,22835,1,4.65
536557,21485,2,4.95
536557,22111,7,4.95
536557,22667,1,2.95
536557,22666,1,2.95
536557,21259,4,5.95
536557,22941,1,8.5
536557,82484,1,6.45
536557,84685,1,3.75
536557,21363,1,4.95
536557,22755,11,0.85
536557,20616,2,2.1
536557,22451,3,3.35
536557,22114,1,3.95
536557,22753,9,0.85
536557,79066K,1,0.85
536557,22794,1,7.95
536557,22592,1,3.75
536557,84352,1,16.95
536557,79321,24,4.25
536557,22694,2,2.1
536557,21098,2,1.25
536557,22470,2,2.95
536557,22795,2,6.75
536557,20963,1,1.25
536557,22278,1,4.95
536558,22802,5,19.95
536559,84884A,10,3.95
536559,51014C,24,0.85
536559,51014L,12,0.85
536559,51014C,12,0.85
536559,51014A,12,0.85
536559,22366,10,6.75
536559,22876,1,1.95
536559,22953,36,1.25
536560,79321,48,4.25
536560,48129,10,6.75
536560,48111,10,6.75
536560,22960,12,3.75
536560,22847,4,14.95
536560,22846,4,14.95
536560,22665,6,2.95
536560,22652,10,1.65
536560,22418,96,0.85
536560,22402,12,1.25
536560,22400,12,1.25
536560,22399,12,1.25
536560,20685,20,6.75
536561,22318,6,2.95
536561,22551,12,1.65
536561,22748,6,2.1
536561,22745,6,2.1
536561,21731,12,1.65
536561,22466,12,1.95
536561,20972,12,1.25
536561,22274,6,2.95
536561,22750,4,3.75
536561,22780,8,4.25
536561,22779,8,4.25
536561,22866,12,2.1
536561,22867,12,2.1
536561,22865,12,2.1
536561,22632,12,2.1
536562,21777,2,7.95
536562,79302M,6,2.95
536562,22752,2,8.5
536562,21609,6,2.95
536562,20685,2,7.95
536562,48185,2,7.95
536562,48194,2,7.95
536562,22423,2,12.75
536562,37446,8,1.45
536562,37449,2,9.95
536562,21231,12,1.25
536562,21232,12,1.25
536562,84509B,4,3.75
536562,22313,6,2.95
536562,22314,6,2.95
536562,21181,12,2.1
536562,72741,9,1.45
536562,22187,4,4.25
536563,85199S,72,0.42
536563,22909,10,0.85
536563,22798,4,2.95
536563,22800,4,3.75
536563,21818,36,0.85
536563,22976,24,1.25
536563,21452,10,2.95
536563,22964,4,2.1
536563,22941,1,8.5
536564,37446,8,1.45
536564,37449,4,9.95
536565,21372,1,2.95
536565,21369,1,3.75
536566,21668,6,1.25
536566,22771,10,1.25
536566,22805,9,1.25
536566,22772,20,1.25
536566,22774,36,1.25
536566,22773,12,1.25
536567,22867,24,2.1
536567,22866,24,2.1
536567,22865,24,2.1
536567,21231,12,1.25
536567,22645,12,1.45
536567,22646,12,1.45
536567,22632,24,2.1
536568,22915,12,0.42
536569,22171,1,8.5
536569,21462,1,6.75
536569,22622,1,9.95
536569,22616,12,0.29
536569,22713,12,0.42
536569,22111,1,4.95
536569,22496,1,2.95
536569,84870C,1,3.75
536569,22659,1,1.95
536569,22494,1,1.25
536569,22113,1,3.75
536569,84870B,1,3.75
536569,22119,1,6.95
536569,22121,1,5.95
536569,22765,1,14.95
536569,21351,2,6.75
536569,22130,12,0.85
536569,21191,2,2.1
536569,22945,12,0.85
536569,22581,3,0.85
536569,22639,1,2.55
536569,22579,1,0.85
536569,22572,1,0.85
536569,21809,1,1.25
536569,21818,1,0.85
536569,22571,4,0.85
536569,21810,2,1.25
536569,21147,2,2.1
536569,21811,2,1.25
536569,22640,1,2.55
536569,22641,2,2.55
536569,22638,1,2.55
536569,22573,1,0.85
536569,22576,3,0.85
536569,22603,1,0.85
536569,21817,1,0.85
536569,21813,1,4.95
536569,21808,1,3.75
536569,21804,1,3.75
536569,21014,2,0.85
536569,21823,4,1.45
536569,22086,1,2.95
536569,21018,2,0.85
536569,22739,1,1.65
536569,22738,1,1.65
536569,22635,1,9.95
536569,22731,2,1.25
536569,22428,1,6.95
536569,22946,1,16.95
536569,22825,1,7.95
536569,21871,1,1.25
536569,21071,1,1.25
536569,M,1,1.25
536569,21340,1,12.75
536569,22816,12,0.42
536569,22818,12,0.42
536569,21591,2,1.25
536569,21587,3,2.55
536569,22750,1,3.75
536569,22767,1,9.95
536569,22660,1,7.95
536569,85232B,1,4.95
536569,22941,1,8.5
536569,M,1,18.95
536569,21761,1,29.95
536570,84836,12,1.25
