InvoiceNo,CustomerID,InvoiceDate,Country
537222,14404.0,2010-12-05 16:00:00,United Kingdom
537223,13579.0,2010-12-05 16:10:00,United Kingdom
537224,13174.0,2010-12-05 16:24:00,United Kingdom
537225,12748.0,2010-12-05 16:41:00,United Kingdom
537226,15987.0,2010-12-06 08:34:00,United Kingdom
537227,17677.0,2010-12-06 08:42:00,United Kingdom
537228,17677.0,2010-12-06 08:43:00,United Kingdom
537229,17677.0,2010-12-06 08:44:00,United Kingdom
537230,,2010-12-06 09:20:00,United Kingdom
537231,13652.0,2010-12-06 09:21:00,United Kingdom
C537232,12586.0,2010-12-06 09:31:00,Italy
537233,17428.0,2010-12-06 09:37:00,United Kingdom
C537234,16161.0,2010-12-06 09:40:00,United Kingdom
537235,17381.0,2010-12-06 09:45:00,United Kingdom
537236,16858.0,2010-12-06 09:52:00,United Kingdom
537237,,2010-12-06 09:58:00,United Kingdom
537238,16161.0,2010-12-06 10:03:00,United Kingdom
537239,18219.0,2010-12-06 10:05:00,United Kingdom
537240,,2010-12-06 10:08:00,United Kingdom
537241,14293.0,2010-12-06 10:18:00,United Kingdom
537242,14748.0,2010-12-06 10:19:00,United Kingdom
537243,16638.0,2010-12-06 10:19:00,United Kingdom
537244,17674.0,2010-12-06 10:20:00,United Kingdom
537245,14748.0,2010-12-06 10:24:00,United Kingdom
537246,12808.0,2010-12-06 10:27:00,Portugal
537247,13094.0,2010-12-06 10:34:00,United Kingdom
537248,15899.0,2010-12-06 10:36:00,United Kingdom
537249,16955.0,2010-12-06 10:38:00,United Kingdom
537250,12708.0,2010-12-06 10:43:00,Germany
C537251,,2010-12-06 10:45:00,United Kingdom
537252,,2010-12-06 10:46:00,United Kingdom
537253,,2010-12-06 10:53:00,United Kingdom
537254,15898.0,2010-12-06 11:01:00,United Kingdom
537255,14443.0,2010-12-06 11:03:00,United Kingdom
537256,16210.0,2010-12-06 11:06:00,United Kingdom
537257,17691.0,2010-12-06 11:10:00,United Kingdom
537258,17227.0,2010-12-06 11:16:00,United Kingdom
537262,15039.0,2010-12-06 11:26:00,United Kingdom
537265,15919.0,2010-12-06 11:26:00,United Kingdom
537298,13497.0,2010-12-06 11:37:00,United Kingdom
537301,15860.0,2010-12-06 11:38:00,United Kingdom
537312,14189.0,2010-12-06 11:42:00,United Kingdom
537313,15304.0,2010-12-06 11:42:00,United Kingdom
C537314,13497.0,2010-12-06 11:42:00,United Kingdom
C537320,14867.0,2010-12-06 11:47:00,United Kingdom
537332,14344.0,2010-12-06 11:58:00,United Kingdom
C537333,12474.0,2010-12-06 12:00:00,Germany
537334,16719.0,2010-12-06 12:06:00,United Kingdom
537335,15048.0,2010-12-06 12:15:00,United Kingdom
537346,15301.0,2010-12-06 12:21:00,United Kingdom
537350,14708.0,2010-12-06 12:23:00,United Kingdom
537351,16898.0,2010-12-06 12:23:00,United Kingdom
537354,12748.0,2010-12-06 12:23:00,United Kingdom
537359,14825.0,2010-12-06 12:30:00,United Kingdom
537360,18113.0,2010-12-06 12:31:00,United Kingdom
537361,,2010-12-06 12:34:00,United Kingdom
537362,17596.0,2010-12-06 12:34:00,United Kingdom
537363,,2010-12-06 12:35:00,United Kingdom
537364,,2010-12-06 12:36:00,United Kingdom
537365,15078.0,2010-12-06 12:38:00,United Kingdom
537366,14085.0,2010-12-06 12:39:00,United Kingdom
537367,15078.0,2010-12-06 12:39:00,United Kingdom
537368,14911.0,2010-12-06 12:40:00,EIRE
537369,17860.0,2010-12-06 12:41:00,United Kingdom
537370,13155.0,2010-12-06 12:44:00,United Kingdom
537371,15028.0,2010-12-06 12:47:00,United Kingdom
537372,16919.0,2010-12-06 12:52:00,United Kingdom
537374,17259.0,2010-12-06 12:55:00,United Kingdom
537375,17019.0,2010-12-06 12:55:00,United Kingdom
C537373,14487.0,2010-12-06 12:55:00,United Kingdom
537376,16722.0,2010-12-06 12:59:00,United Kingdom
537377,15882.0,2010-12-06 13:01:00,United Kingdom
537378,14911.0,2010-12-06 13:06:00,EIRE
537380,15882.0,2010-12-06 13:12:00,United Kingdom
C537379,15882.0,2010-12-06 13:12:00,United Kingdom
537381,14667.0,2010-12-06 13:13:00,United Kingdom
537382,16710.0,2010-12-06 13:13:00,United Kingdom
C537383,16550.0,2010-12-06 13:17:00,United Kingdom
537384,15984.0,2010-12-06 13:21:00,United Kingdom
537385,14487.0,2010-12-06 13:22:00,United Kingdom
537386,14911.0,2010-12-06 13:32:00,EIRE
537387,13468.0,2010-12-06 13:34:00,United Kingdom
537388,17682.0,2010-12-06 13:35:00,United Kingdom
537389,17757.0,2010-12-06 13:41:00,United Kingdom
537390,16658.0,2010-12-06 13:47:00,United Kingdom
537391,16550.0,2010-12-06 13:53:00,United Kingdom
537392,17068.0,2010-12-06 13:58:00,United Kingdom
537393,13089.0,2010-12-06 13:59:00,United Kingdom
537394,13089.0,2010-12-06 14:00:00,United Kingdom
537395,15356.0,2010-12-06 14:05:00,United Kingdom
537396,17223.0,2010-12-06 14:08:00,United Kingdom
537397,16817.0,2010-12-06 14:19:00,United Kingdom
C537398,15426.0,2010-12-06 14:22:00,United Kingdom
537399,13030.0,2010-12-06 14:31:00,United Kingdom
537400,17191.0,2010-12-06 14:36:00,United Kingdom
537401,,2010-12-06 14:37:00,United Kingdom
537403,17191.0,2010-12-06 14:43:00,United Kingdom
C537402,15502.0,2010-12-06 14:43:00,United Kingdom
537404,17191.0,2010-12-06 14:46:00,United Kingdom
537405,17841.0,2010-12-06 14:51:00,United Kingdom
C537406,15502.0,2010-12-06 14:53:00,United Kingdom
537407,15502.0,2010-12-06 14:55:00,United Kingdom
C537408,15502.0,2010-12-06 14:55:00,United Kingdom
537409,15194.0,2010-12-06 15:00:00,United Kingdom
537410,14409.0,2010-12-06 15:03:00,United Kingdom
537411,,2010-12-06 15:06:00,United Kingdom
537412,14409.0,2010-12-06 15:06:00,United Kingdom
C537413,14409.0,2010-12-06 15:07:00,United Kingdom
537415,16654.0,2010-12-06 15:09:00,United Kingdom
C537414,16861.0,2010-12-06 15:09:00,United Kingdom
C537416,16138.0,2010-12-06 15:10:00,United Kingdom
C537417,13481.0,2010-12-06 15:12:00,United Kingdom
537418,17884.0,2010-12-06 15:13:00,United Kingdom
537419,13495.0,2010-12-06 15:14:00,United Kingdom
537420,17519.0,2010-12-06 15:18:00,United Kingdom
537421,17218.0,2010-12-06 15:25:00,United Kingdom
537422,17812.0,2010-12-06 15:27:00,United Kingdom
537423,14215.0,2010-12-06 15:34:00,United Kingdom
537424,15602.0,2010-12-06 15:35:00,United Kingdom
537425,,2010-12-06 15:35:00,United Kingdom
537426,,2010-12-06 15:36:00,United Kingdom
537427,,2010-12-06 15:37:00,United Kingdom
537428,17320.0,2010-12-06 15:38:00,United Kingdom
537429,12748.0,2010-12-06 15:54:00,United Kingdom
537430,,2010-12-06 16:05:00,United Kingdom
537432,,2010-12-06 16:10:00,United Kingdom
C537431,16782.0,2010-12-06 16:10:00,United Kingdom
537433,12913.0,2010-12-06 16:36:00,United Kingdom
537434,,2010-12-06 16:57:00,United Kingdom
537435,17920.0,2010-12-06 16:58:00,United Kingdom
537436,,2010-12-06 17:00:00,United Kingdom
537437,,2010-12-06 17:00:00,United Kingdom
537438,,2010-12-06 17:00:00,United Kingdom
537439,,2010-12-06 17:01:00,United Kingdom
537440,17869.0,2010-12-06 17:16:00,United Kingdom
537441,13564.0,2010-12-06 17:26:00,United Kingdom
537442,,2010-12-06 17:29:00,United Kingdom
C537444,14850.0,2010-12-07 08:42:00,United Kingdom
C537445,15021.0,2010-12-07 08:57:00,United Kingdom
537446,18055.0,2010-12-07 09:13:00,United Kingdom
537447,13963.0,2010-12-07 09:21:00,United Kingdom
537448,17450.0,2010-12-07 09:23:00,United Kingdom
537449,,2010-12-07 09:26:00,United Kingdom
537450,,2010-12-07 09:26:00,United Kingdom
537451,,2010-12-07 09:27:00,United Kingdom
537452,,2010-12-07 09:28:00,United Kingdom
537453,,2010-12-07 09:28:00,United Kingdom
537454,,2010-12-07 09:30:00,United Kingdom
537455,,2010-12-07 09:31:00,United Kingdom
537456,17450.0,2010-12-07 09:43:00,United Kingdom
537457,17511.0,2010-12-07 09:51:00,United Kingdom
537458,17091.0,2010-12-07 09:55:00,United Kingdom
537459,17470.0,2010-12-07 09:57:00,United Kingdom
537460,17616.0,2010-12-07 10:04:00,United Kingdom
537461,15649.0,2010-12-07 10:06:00,United Kingdom
537462,17228.0,2010-12-07 10:06:00,United Kingdom
537463,12681.0,2010-12-07 10:08:00,France
537464,14907.0,2010-12-07 10:14:00,United Kingdom
537465,17735.0,2010-12-07 10:32:00,United Kingdom
537466,,2010-12-07 10:33:00,United Kingdom
537467,16059.0,2010-12-07 10:36:00,United Kingdom
537468,12567.0,2010-12-07 10:36:00,France
537469,17720.0,2010-12-07 10:43:00,United Kingdom
537470,15018.0,2010-12-07 10:47:00,United Kingdom
537471,14344.0,2010-12-07 10:51:00,United Kingdom
537472,12971.0,2010-12-07 11:11:00,United Kingdom
537476,15838.0,2010-12-07 11:26:00,United Kingdom
537484,14733.0,2010-12-07 11:30:00,United Kingdom
537489,17017.0,2010-12-07 11:33:00,United Kingdom
537509,13756.0,2010-12-07 11:41:00,United Kingdom
537523,14176.0,2010-12-07 11:45:00,United Kingdom
C537530,13319.0,2010-12-07 11:47:00,United Kingdom
537534,,2010-12-07 11:48:00,United Kingdom
537538,15353.0,2010-12-07 11:49:00,United Kingdom
537567,18119.0,2010-12-07 11:59:00,United Kingdom
C537572,,2010-12-07 12:00:00,United Kingdom
C537581,,2010-12-07 12:03:00,United Kingdom
537592,17491.0,2010-12-07 12:18:00,United Kingdom
537593,14282.0,2010-12-07 12:21:00,United Kingdom
537594,12647.0,2010-12-07 12:28:00,Germany
537595,13569.0,2010-12-07 12:29:00,United Kingdom
C537596,17954.0,2010-12-07 12:31:00,United Kingdom
C537597,15498.0,2010-12-07 12:34:00,United Kingdom
537598,14135.0,2010-12-07 12:37:00,United Kingdom
537599,17954.0,2010-12-07 12:37:00,United Kingdom
C537600,,2010-12-07 12:41:00,United Kingdom
537601,17287.0,2010-12-07 12:43:00,United Kingdom
C537602,17511.0,2010-12-07 12:45:00,United Kingdom
537603,14673.0,2010-12-07 12:49:00,United Kingdom
537604,13488.0,2010-12-07 13:01:00,United Kingdom
537605,16221.0,2010-12-07 13:13:00,United Kingdom
537606,15002.0,2010-12-07 13:16:00,United Kingdom
537607,15965.0,2010-12-07 13:18:00,United Kingdom
537608,15024.0,2010-12-07 13:20:00,United Kingdom
537609,17675.0,2010-12-07 13:22:00,United Kingdom
C537610,,2010-12-07 13:23:00,United Kingdom
C537611,17675.0,2010-12-07 13:25:00,United Kingdom
537612,13769.0,2010-12-07 13:28:00,United Kingdom
C537613,,2010-12-07 13:28:00,United Kingdom
537614,16904.0,2010-12-07 13:29:00,United Kingdom
537615,15898.0,2010-12-07 13:30:00,United Kingdom
537616,16904.0,2010-12-07 13:30:00,United Kingdom
537617,16086.0,2010-12-07 13:45:00,United Kingdom
537618,15061.0,2010-12-07 13:50:00,United Kingdom
537619,13786.0,2010-12-07 13:53:00,United Kingdom
537620,13880.0,2010-12-07 14:00:00,United Kingdom
537621,,2010-12-07 14:29:00,United Kingdom
537622,13173.0,2010-12-07 14:30:00,United Kingdom
537623,15858.0,2010-12-07 14:31:00,United Kingdom
537624,12748.0,2010-12-07 14:41:00,United Kingdom
537625,15180.0,2010-12-07 14:57:00,United Kingdom
537626,12347.0,2010-12-07 14:57:00,Iceland
537627,14739.0,2010-12-07 14:58:00,United Kingdom
537628,16293.0,2010-12-07 15:02:00,United Kingdom
537629,17419.0,2010-12-07 15:03:00,United Kingdom
537631,17419.0,2010-12-07 15:04:00,United Kingdom
C537630,,2010-12-07 15:04:00,United Kingdom
537632,,2010-12-07 15:08:00,United Kingdom
537633,,2010-12-07 15:14:00,United Kingdom
537634,16775.0,2010-12-07 15:15:00,United Kingdom
537635,16306.0,2010-12-07 15:18:00,United Kingdom
537636,16950.0,2010-12-07 15:20:00,United Kingdom
537637,,2010-12-07 15:22:00,United Kingdom
537638,,2010-12-07 15:28:00,United Kingdom
537639,,2010-12-07 15:29:00,United Kingdom
537640,,2010-12-07 15:31:00,United Kingdom
537641,,2010-12-07 15:32:00,United Kingdom
537642,,2010-12-07 15:33:00,United Kingdom
537643,,2010-12-07 15:34:00,United Kingdom
537645,,2010-12-07 15:34:00,United Kingdom
C537644,,2010-12-07 15:34:00,United Kingdom
537646,17591.0,2010-12-07 15:39:00,United Kingdom
C537647,,2010-12-07 15:41:00,United Kingdom
537648,12839.0,2010-12-07 15:48:00,United Kingdom
537649,13807.0,2010-12-07 15:48:00,United Kingdom
537650,16125.0,2010-12-07 15:48:00,United Kingdom
C537651,,2010-12-07 15:49:00,United Kingdom
C537652,,2010-12-07 15:51:00,United Kingdom
537653,17897.0,2010-12-07 15:54:00,United Kingdom
537654,,2010-12-07 15:59:00,United Kingdom
537655,15081.0,2010-12-07 16:20:00,United Kingdom
C537656,15100.0,2010-12-07 16:21:00,United Kingdom
537657,18102.0,2010-12-07 16:42:00,United Kingdom
537658,18102.0,2010-12-07 16:43:00,United Kingdom
537659,18102.0,2010-12-07 16:43:00,United Kingdom
537664,15024.0,2010-12-07 17:05:00,United Kingdom
537665,16365.0,2010-12-07 17:19:00,United Kingdom
537666,,2010-12-07 18:36:00,United Kingdom
537667,17870.0,2010-12-08 08:12:00,United Kingdom
537668,14821.0,2010-12-08 08:43:00,United Kingdom
537669,16863.0,2010-12-08 08:58:00,United Kingdom
537670,13078.0,2010-12-08 09:07:00,United Kingdom
537671,13267.0,2010-12-08 09:20:00,United Kingdom
537672,13050.0,2010-12-08 09:30:00,United Kingdom
537673,12709.0,2010-12-08 09:49:00,Germany
537674,15628.0,2010-12-08 09:51:00,United Kingdom
537675,,2010-12-08 09:53:00,United Kingdom
537676,12386.0,2010-12-08 09:53:00,Australia
C537677,14796.0,2010-12-08 09:55:00,United Kingdom
537678,16779.0,2010-12-08 09:56:00,United Kingdom
537679,,2010-12-08 10:05:00,United Kingdom
537680,13599.0,2010-12-08 10:11:00,United Kingdom
537681,13329.0,2010-12-08 10:11:00,United Kingdom
537682,13599.0,2010-12-08 10:13:00,United Kingdom
537683,12921.0,2010-12-08 10:14:00,United Kingdom
C537684,14901.0,2010-12-08 10:18:00,United Kingdom
537685,18077.0,2010-12-08 10:21:00,United Kingdom
537686,14744.0,2010-12-08 10:21:00,United Kingdom
537687,,2010-12-08 10:26:00,United Kingdom
537688,17406.0,2010-12-08 10:35:00,United Kingdom
537689,15750.0,2010-12-08 10:36:00,United Kingdom
537690,13983.0,2010-12-08 10:38:00,United Kingdom
537691,13842.0,2010-12-08 10:39:00,United Kingdom
537692,14796.0,2010-12-08 10:40:00,United Kingdom
537693,12441.0,2010-12-08 10:45:00,France
537694,14901.0,2010-12-08 10:46:00,United Kingdom
537698,13199.0,2010-12-08 10:51:00,United Kingdom
537700,18229.0,2010-12-08 10:51:00,United Kingdom
537707,14032.0,2010-12-08 10:53:00,United Kingdom
537738,17706.0,2010-12-08 11:02:00,United Kingdom
537743,17706.0,2010-12-08 11:02:00,United Kingdom
C537746,15021.0,2010-12-08 11:03:00,United Kingdom
537751,17706.0,2010-12-08 11:04:00,United Kingdom
537754,16081.0,2010-12-08 11:16:00,United Kingdom
537755,16525.0,2010-12-08 11:31:00,United Kingdom
C537756,14952.0,2010-12-08 11:33:00,United Kingdom
537757,17975.0,2010-12-08 11:38:00,United Kingdom
537758,16122.0,2010-12-08 11:41:00,United Kingdom
537759,13126.0,2010-12-08 11:42:00,United Kingdom
537760,15973.0,2010-12-08 11:42:00,United Kingdom
537761,13126.0,2010-12-08 11:43:00,United Kingdom
537762,16558.0,2010-12-08 12:01:00,United Kingdom
C537763,16713.0,2010-12-08 12:03:00,United Kingdom
537764,16893.0,2010-12-08 12:06:00,United Kingdom
537765,14606.0,2010-12-08 12:08:00,United Kingdom
537766,17677.0,2010-12-08 12:08:00,United Kingdom
537767,15100.0,2010-12-08 12:09:00,United Kingdom
537768,15750.0,2010-12-08 12:11:00,United Kingdom
537769,15021.0,2010-12-08 12:17:00,United Kingdom
537770,15529.0,2010-12-08 12:24:00,United Kingdom
537771,15498.0,2010-12-08 12:29:00,United Kingdom
537772,18043.0,2010-12-08 12:35:00,United Kingdom
537773,16016.0,2010-12-08 12:36:00,United Kingdom
537774,14060.0,2010-12-08 12:40:00,United Kingdom
537775,17722.0,2010-12-08 12:41:00,United Kingdom
537780,17324.0,2010-12-08 12:45:00,United Kingdom
537781,17341.0,2010-12-08 12:46:00,United Kingdom
537789,14051.0,2010-12-08 12:49:00,United Kingdom
C537788,15916.0,2010-12-08 12:49:00,United Kingdom
537791,16233.0,2010-12-08 12:51:00,United Kingdom
537792,16385.0,2010-12-08 12:56:00,United Kingdom
537793,15032.0,2010-12-08 12:57:00,United Kingdom
537794,16713.0,2010-12-08 13:01:00,United Kingdom
537795,17213.0,2010-12-08 13:03:00,United Kingdom
537796,18061.0,2010-12-08 13:03:00,United Kingdom
537799,15916.0,2010-12-08 13:07:00,United Kingdom
C537797,13113.0,2010-12-08 13:07:00,United Kingdom
C537798,16553.0,2010-12-08 13:07:00,United Kingdom
537800,12748.0,2010-12-08 13:08:00,United Kingdom
537801,15221.0,2010-12-08 13:08:00,United Kingdom
537802,13455.0,2010-12-08 13:11:00,United Kingdom
537803,15916.0,2010-12-08 13:14:00,United Kingdom
537804,12748.0,2010-12-08 13:17:00,United Kingdom
C537805,15311.0,2010-12-08 13:18:00,United Kingdom
537806,13113.0,2010-12-08 13:21:00,United Kingdom
537808,15311.0,2010-12-08 13:23:00,United Kingdom
C537807,13495.0,2010-12-08 13:23:00,United Kingdom
537809,14217.0,2010-12-08 13:28:00,United Kingdom
537810,15032.0,2010-12-08 13:30:00,United Kingdom
537811,17262.0,2010-12-08 13:30:00,United Kingdom
C537812,14299.0,2010-12-08 13:33:00,United Kingdom
537813,18259.0,2010-12-08 13:38:00,United Kingdom
C537814,12712.0,2010-12-08 13:43:00,Germany
537815,17676.0,2010-12-08 13:49:00,United Kingdom
537816,16679.0,2010-12-08 13:51:00,United Kingdom
537817,18269.0,2010-12-08 13:53:00,United Kingdom
537818,12766.0,2010-12-08 13:53:00,Portugal
537819,15298.0,2010-12-08 13:55:00,United Kingdom
C537820,16016.0,2010-12-08 14:10:00,United Kingdom
C537821,18193.0,2010-12-08 14:20:00,United Kingdom
537822,13523.0,2010-12-08 14:22:00,United Kingdom
537823,,2010-12-08 14:25:00,United Kingdom
C537824,12870.0,2010-12-08 14:27:00,United Kingdom
537825,15005.0,2010-12-08 14:36:00,United Kingdom
537826,15581.0,2010-12-08 14:38:00,United Kingdom
537827,15332.0,2010-12-08 14:43:00,Lithuania
537828,15680.0,2010-12-08 14:43:00,United Kingdom
537829,15498.0,2010-12-08 14:46:00,United Kingdom
537830,13649.0,2010-12-08 14:46:00,United Kingdom
537831,17894.0,2010-12-08 14:50:00,United Kingdom
C537832,16858.0,2010-12-08 14:52:00,United Kingdom
537833,13270.0,2010-12-08 14:53:00,United Kingdom
C537834,13267.0,2010-12-08 14:54:00,United Kingdom
C537835,14618.0,2010-12-08 14:57:00,United Kingdom
537836,14866.0,2010-12-08 14:58:00,United Kingdom
537837,13077.0,2010-12-08 14:59:00,United Kingdom
C537838,13115.0,2010-12-08 15:01:00,United Kingdom
537839,,2010-12-08 15:02:00,United Kingdom
537840,13531.0,2010-12-08 15:03:00,United Kingdom
537841,13848.0,2010-12-08 15:10:00,United Kingdom
537842,13140.0,2010-12-08 15:12:00,United Kingdom
537843,15713.0,2010-12-08 15:16:00,United Kingdom
537844,17999.0,2010-12-08 15:17:00,United Kingdom
537845,17690.0,2010-12-08 15:23:00,United Kingdom
537846,15347.0,2010-12-08 15:25:00,United Kingdom
537847,14766.0,2010-12-08 15:33:00,United Kingdom
537848,13777.0,2010-12-08 15:35:00,United Kingdom
537849,13777.0,2010-12-08 15:35:00,United Kingdom
537850,16722.0,2010-12-08 15:38:00,United Kingdom
537851,13758.0,2010-12-08 15:39:00,United Kingdom
537852,17340.0,2010-12-08 15:56:00,United Kingdom
C537853,13370.0,2010-12-08 15:57:00,United Kingdom
537854,13984.0,2010-12-08 15:58:00,United Kingdom
537855,15996.0,2010-12-08 15:59:00,United Kingdom
C537856,14388.0,2010-12-08 15:59:00,United Kingdom
C537857,17340.0,2010-12-08 16:00:00,United Kingdom
537858,,2010-12-08 16:06:00,United Kingdom
537859,14030.0,2010-12-08 16:11:00,United Kingdom
C537860,16252.0,2010-12-08 16:15:00,United Kingdom
537861,16596.0,2010-12-08 16:18:00,United Kingdom
537862,12971.0,2010-12-08 16:21:00,United Kingdom
537863,14030.0,2010-12-08 16:29:00,United Kingdom
537864,16700.0,2010-12-08 16:34:00,United Kingdom
537865,16011.0,2010-12-08 16:34:00,United Kingdom
537866,17655.0,2010-12-08 16:45:00,United Kingdom
537867,16717.0,2010-12-08 16:48:00,United Kingdom
537868,12433.0,2010-12-08 16:49:00,Norway
537870,,2010-12-08 17:08:00,United Kingdom
537871,12748.0,2010-12-08 17:20:00,United Kingdom
537872,,2010-12-08 18:07:00,United Kingdom
537873,,2010-12-08 18:07:00,United Kingdom
537874,,2010-12-08 18:07:00,United Kingdom
537875,,2010-12-08 18:08:00,United Kingdom
537876,,2010-12-08 18:08:00,United Kingdom
537877,,2010-12-08 18:08:00,United Kingdom
537878,,2010-12-08 18:09:00,United Kingdom
537879,14243.0,2010-12-09 08:34:00,United Kingdom
537880,12963.0,2010-12-09 09:14:00,United Kingdom
537881,15513.0,2010-12-09 09:23:00,United Kingdom
537882,15079.0,2010-12-09 09:25:00,United Kingdom
537883,14437.0,2010-12-09 09:27:00,United Kingdom
537884,15694.0,2010-12-09 09:30:00,United Kingdom
537885,12942.0,2010-12-09 09:34:00,United Kingdom
537886,15660.0,2010-12-09 09:49:00,United Kingdom
537887,18092.0,2010-12-09 10:00:00,United Kingdom
537888,15358.0,2010-12-09 10:04:00,United Kingdom
537889,13319.0,2010-12-09 10:04:00,United Kingdom
537890,15358.0,2010-12-09 10:04:00,United Kingdom
537891,13319.0,2010-12-09 10:05:00,United Kingdom
537892,12481.0,2010-12-09 10:13:00,Germany
C537893,12721.0,2010-12-09 10:14:00,France
537894,12621.0,2010-12-09 10:16:00,Germany
537895,14299.0,2010-12-09 10:30:00,United Kingdom
537896,18071.0,2010-12-09 10:33:00,United Kingdom
537897,12683.0,2010-12-09 10:37:00,France
537898,17377.0,2010-12-09 10:42:00,United Kingdom
